0.373000,4.797723,5.028312
0.374000,4.810586,5.039959
0.375000,4.823448,5.051595
0.376000,4.836311,5.063222
0.377000,4.849173,5.074838
0.378000,4.862036,5.086445
0.379000,4.874898,5.098043
0.380000,4.887761,5.109630
0.381000,4.900624,5.121208
0.382000,4.913486,5.132775
0.383000,4.926349,5.144333
0.384000,4.939211,5.155882
0.385000,4.952074,5.167420
0.386000,4.964936,5.178948
0.387000,4.977799,5.190467
0.388000,4.990661,5.201976
0.389000,5.003524,5.213475
0.390000,5.016386,5.224965
0.391000,5.029249,5.236444
0.392000,5.042111,5.247914
0.393000,5.054974,5.259374
0.394000,5.067836,5.270824
0.395000,5.080699,5.282264
0.396000,5.093561,5.293694
0.397000,5.106424,5.305115
0.398000,5.119287,5.316526
0.399000,5.132149,5.327927
0.400000,5.145012,5.339318
0.401000,5.157874,5.350699
0.402000,5.170737,5.362071
0.403000,5.183599,5.373433
0.404000,5.196462,5.384785
0.405000,5.209324,5.396127
0.406000,5.222187,5.407459
0.407000,5.235049,5.418782
0.408000,5.247912,5.430094
0.409000,5.260774,5.441397
0.410000,5.273637,5.452690
0.411000,5.286499,5.463974
0.412000,5.299362,5.475247
0.413000,5.312224,5.486511
0.414000,5.325087,5.497765
0.415000,5.337950,5.509009
0.416000,5.350812,5.520243
0.417000,5.363675,5.531467
0.418000,5.376537,5.542682
0.419000,5.389400,5.553887
0.420000,5.402262,5.565082
0.421000,5.415125,5.576267
0.422000,5.427987,5.587442
0.423000,5.440850,5.598608
0.424000,5.453712,5.609764
0.425000,5.466575,5.620910
0.426000,5.479437,5.632046
0.427000,5.492300,5.643172
0.428000,5.505162,5.654289
0.429000,5.518025,5.665395
0.430000,5.530887,5.676492
0.431000,5.543750,5.687579
0.432000,5.556613,5.698657
0.433000,5.569475,5.709724
0.434000,5.582338,5.720782
0.435000,5.595200,5.731830
0.436000,5.608063,5.742868
0.437000,5.620925,5.753896
0.438000,5.633788,5.764914
0.439000,5.646650,5.775923
0.440000,5.659513,5.786922
0.441000,5.672375,5.797911
0.442000,5.685238,5.808890
0.443000,5.698100,5.819859
0.444000,5.710963,5.830819
0.445000,5.723825,5.841769
0.446000,5.736688,5.852709
0.447000,5.749550,5.863639
0.448000,5.762413,5.874559
0.449000,5.775276,5.885470
0.450000,5.788138,5.896370
0.451000,5.801001,5.907261
0.452000,5.813863,5.918142
0.453000,5.826726,5.929013
0.454000,5.839588,5.939875
0.455000,5.852451,5.950727
0.456000,5.865313,5.961568
0.457000,5.878176,5.972400
0.458000,5.891038,5.983223
0.459000,5.903901,5.994035
0.460000,5.916763,6.004838
0.461000,5.929626,6.015630
0.462000,5.942488,6.026413
0.463000,5.955351,6.037187
0.464000,5.968213,6.047950
0.465000,5.981076,6.058704
0.466000,5.993938,6.069447
0.467000,6.006801,6.080181
0.468000,6.019664,6.090905
0.469000,6.032526,6.101620
0.470000,6.045389,6.112324
0.471000,6.058251,6.123019
0.472000,6.071114,6.133704
0.473000,6.083976,6.144379
0.474000,6.096839,6.155044
0.475000,6.109701,6.165699
0.476000,6.122564,6.176345
0.477000,6.135426,6.186981
0.478000,6.148289,6.197607
0.479000,6.161151,6.208223
0.480000,6.174014,6.218830
0.481000,6.186876,6.229426
0.482000,6.199739,6.240013
0.483000,6.212601,6.250590
0.484000,6.225464,6.261157
0.485000,6.238327,6.271714
0.486000,6.251189,6.282262
0.487000,6.264052,6.292800
0.488000,6.276914,6.303328
0.489000,6.289777,6.313846
0.490000,6.302639,6.324354
0.491000,6.315502,6.334853
0.492000,6.328364,6.345341
0.493000,6.341227,6.355820
0.494000,6.354089,6.366289
0.495000,6.366952,6.376748
0.496000,6.379814,6.387198
0.497000,6.392677,6.397637
0.498000,6.405539,6.408067
0.499000,6.418402,6.418487
0.500000,6.431264,6.428897
0.501000,6.444127,6.439298
0.502000,6.456990,6.449688
0.503000,6.469852,6.460069
0.504000,6.482715,6.470440
0.505000,6.495577,6.480801
0.506000,6.508440,6.491153
0.507000,6.521302,6.501494
0.508000,6.534165,6.511826
0.509000,6.547027,6.522148
0.510000,6.559890,6.532460
0.511000,6.572752,6.542762
0.512000,6.585615,6.553055
0.513000,6.598477,6.563337
0.514000,6.611340,6.573610
0.515000,6.624202,6.583873
0.516000,6.637065,6.594127
0.517000,6.649927,6.604370
0.518000,6.662790,6.614604
0.519000,6.675653,6.624827
0.520000,6.688515,6.635041
0.521000,6.701378,6.645246
0.522000,6.714240,6.655440
0.523000,6.727103,6.665625
0.524000,6.739965,6.675799
0.525000,6.752828,6.685964
0.526000,6.765690,6.696119
0.527000,6.778553,6.706265
0.528000,6.791415,6.716400
0.529000,6.804278,6.726526
0.530000,6.817140,6.736642
0.531000,6.830003,6.746748
0.532000,6.842865,6.756844
0.533000,6.855728,6.766931
0.534000,6.868590,6.777007
0.535000,6.881453,6.787074
0.536000,6.894316,6.797131
0.537000,6.907178,6.807178
0.538000,6.920041,6.817216
0.539000,6.932903,6.827243
0.540000,6.945766,6.837261
0.541000,6.958628,6.847269
0.542000,6.971491,6.857267
0.543000,6.984353,6.867256
0.544000,6.997216,6.877234
0.545000,7.010078,6.887203
0.546000,7.022941,6.897162
0.547000,7.035803,6.907111
0.548000,7.048666,6.917051
0.549000,7.061528,6.926980
0.550000,7.074391,6.936900
0.551000,7.087253,6.946810
0.552000,7.100116,6.956710
0.553000,7.112979,6.966600
0.554000,7.125841,6.976480
0.555000,7.138704,6.986351
0.556000,7.151566,6.996212
0.557000,7.164429,7.006063
0.558000,7.177291,7.015904
0.559000,7.190154,7.025736
0.560000,7.203016,7.035557
0.561000,7.215879,7.045369
0.562000,7.228741,7.055171
0.563000,7.241604,7.064963
0.564000,7.254466,7.074745
0.565000,7.267329,7.084518
0.566000,7.280191,7.094281
0.567000,7.293054,7.104034
0.568000,7.305916,7.113777
0.569000,7.318779,7.123510
0.570000,7.331642,7.133234
0.571000,7.344504,7.142947
0.572000,7.357367,7.152651
0.573000,7.370229,7.162345
0.574000,7.383092,7.172030
0.575000,7.395954,7.181704
0.576000,7.408817,7.191369
0.577000,7.421679,7.201023
0.578000,7.434542,7.210668
0.579000,7.447404,7.220304
0.580000,7.460267,7.229929
0.581000,7.473129,7.239545
0.582000,7.485992,7.249150
0.583000,7.498854,7.258746
0.584000,7.511717,7.268333
0.585000,7.524579,7.277909
0.586000,7.537442,7.287475
0.587000,7.550304,7.297032
0.588000,7.563167,7.306579
0.589000,7.576030,7.316116
0.590000,7.588892,7.325644
0.591000,7.601755,7.335161
0.592000,7.614617,7.344669
0.593000,7.627480,7.354167
0.594000,7.640342,7.363655
0.595000,7.653205,7.373133
0.596000,7.666067,7.382601
0.597000,7.678930,7.392060
0.598000,7.691792,7.401509
0.599000,7.704655,7.410948
0.600000,7.717517,7.420377
0.601000,7.730380,7.429796
0.602000,7.743242,7.439206
0.603000,7.756105,7.448606
0.604000,7.768967,7.457996
0.605000,7.781830,7.467376
0.606000,7.794693,7.476746
0.607000,7.807555,7.486107
0.608000,7.820418,7.495457
0.609000,7.833280,7.504798
0.610000,7.846143,7.514129
0.611000,7.859005,7.523451
0.612000,7.871868,7.532762
0.613000,7.884730,7.542064
0.614000,7.897593,7.551356
0.615000,7.910455,7.560638
0.616000,7.923318,7.569910
0.617000,7.936180,7.579172
0.618000,7.949043,7.588425
0.619000,7.961905,7.597668
0.620000,7.974768,7.606901
0.621000,7.987630,7.616124
0.622000,8.000493,7.625337
0.623000,8.013356,7.634541
0.624000,8.026218,7.643735
0.625000,8.039081,7.652919
0.626000,8.051943,7.662093
0.627000,8.064806,7.671257
0.628000,8.077668,7.680412
0.629000,8.090531,7.689556
0.630000,8.103393,7.698691
0.631000,8.116256,7.707816
0.632000,8.129118,7.716932
0.633000,8.141981,7.726037
0.634000,8.154843,7.735133
0.635000,8.167706,7.744219
0.636000,8.180568,7.753295
0.637000,8.193431,7.762361
0.638000,8.206293,7.771417
0.639000,8.219156,7.780464
0.640000,8.232019,7.789501
0.641000,8.244881,7.798528
0.642000,8.257744,7.807545
0.643000,8.270606,7.816552
0.644000,8.283469,7.825550
0.645000,8.296331,7.834538
0.646000,8.309194,7.843516
0.647000,8.322056,7.852484
0.648000,8.334919,7.861442
0.649000,8.347781,7.870391
0.650000,8.360644,7.879329
0.651000,8.373506,7.888258
0.652000,8.386369,7.897177
0.653000,8.399231,7.906086
0.654000,8.412094,7.914986
0.655000,8.424956,7.923876
0.656000,8.437819,7.932755
0.657000,8.450682,7.941625
0.658000,8.463544,7.950486
0.659000,8.476407,7.959336
0.660000,8.489269,7.968177
0.661000,8.502132,7.977007
0.662000,8.514994,7.985828
0.663000,8.527857,7.994640
0.664000,8.540719,8.003441
0.665000,8.553582,8.012233
0.666000,8.566444,8.021014
0.667000,8.579307,8.029786
0.668000,8.592169,8.038548
0.669000,8.605032,8.047301
0.670000,8.617894,8.056043
0.671000,8.630757,8.064776
0.672000,8.643619,8.073499
0.673000,8.656482,8.082212
0.674000,8.669345,8.090915
0.675000,8.682207,8.099608
0.676000,8.695070,8.108292
0.677000,8.707932,8.116966
0.678000,8.720795,8.125630
0.679000,8.733657,8.134284
0.680000,8.746520,8.142929
0.681000,8.759382,8.151563
0.682000,8.772245,8.160188
0.683000,8.785107,8.168803
0.684000,8.797970,8.177408
0.685000,8.810832,8.186003
0.686000,8.823695,8.194589
0.687000,8.836557,8.203165
0.688000,8.849420,8.211731
0.689000,8.862282,8.220287
0.690000,8.875145,8.228833
0.691000,8.888008,8.237369
0.692000,8.900870,8.245896
0.693000,8.913733,8.254413
0.694000,8.926595,8.262920
0.695000,8.939458,8.271417
0.696000,8.952320,8.279905
0.697000,8.965183,8.288382
0.698000,8.978045,8.296850
0.699000,8.990908,8.305308
0.700000,9.003770,8.313756
0.701000,9.016633,8.322195
0.702000,9.029495,8.330623
0.703000,9.042358,8.339042
0.704000,9.055220,8.347451
0.705000,9.068083,8.355850
0.706000,9.080945,8.364240
0.707000,9.093808,8.372619
0.708000,9.106670,8.380989
0.709000,9.119533,8.389349
0.710000,9.132396,8.397699
0.711000,9.145258,8.406039
0.712000,9.158121,8.414370
0.713000,9.170983,8.422690
0.714000,9.183846,8.431001
0.715000,9.196708,8.439302
0.716000,9.209571,8.447593
0.717000,9.222433,8.455875
0.718000,9.235296,8.464147
0.719000,9.248158,8.472408
0.720000,9.261021,8.480660
0.721000,9.273883,8.488903
0.722000,9.286746,8.497135
0.723000,9.299608,8.505357
0.724000,9.312471,8.513570
0.725000,9.325333,8.521773
0.726000,9.338196,8.529966
0.727000,9.351059,8.538150
0.728000,9.363921,8.546323
0.729000,9.376784,8.554487
0.730000,9.389646,8.562641
0.731000,9.402509,8.570785
0.732000,9.415371,8.578919
0.733000,9.428234,8.587044
0.734000,9.441096,8.595158
0.735000,9.453959,8.603263
0.736000,9.466821,8.611358
0.737000,9.479684,8.619443
0.738000,9.492546,8.627519
0.739000,9.505409,8.635584
0.740000,9.518271,8.643640
0.741000,9.531134,8.651686
0.742000,9.543996,8.659722
